Id,Brand,Rooms,Floors,Rooms/ Typ_Floor,KS,QQ,K1,ADA, Total Building GSF ,, Construction_Costs , Building_Cost , 03_Concrete , 04_Masonry , 05_Metal , 06_Wood_Plastics , 07_Thermal_Moisture , 08_Openings , 09_Finishes , 10_Specialties , 11_Equipment , 12_Furnishing , 13_Special_Construction , 14_Conveying_Equipment , 21_Fire , 22_Plumbing , 23_HVAC , 26_Electrical , Site_Work , 31_Earthwork , 32_Exteriors , 33_Utilities , GC_Charges , 01_General_Requirements , Charges_Fees 
Tru-162-4, Tru ,162,4,45,87,75,0,11," 61,034.01 ",," $19,744,892 "," $14,986,450 "," $559,774 "," $252,169 "," $1,073,367 "," $2,517,291 "," $758,312 "," $1,023,250 "," $2,724,112 ", $-   ," $114,000 "," $782,493 "," $234,910 "," $248,468 "," $302,578 "," $1,997,027 "," $878,066 "," $1,520,633 "," $1,631,181 "," $422,499 "," $598,426 "," $610,256 "," $3,127,261 "," $1,059,753 "," $2,067,508 "
Tru-166-4, Tru ,166,4,46,83,83,0,15," 63,310.76 ",," $20,257,086 "," $15,354,821 "," $577,849 "," $254,317 "," $1,094,597 "," $2,587,952 "," $780,723 "," $1,042,681 "," $2,790,119 ", $-   ," $114,000 "," $800,579 "," $234,910 "," $248,468 "," $313,127 "," $2,056,033 "," $892,066 "," $1,567,401 "," $1,693,676 "," $438,615 "," $621,388 "," $633,672 "," $3,208,588 "," $1,087,231 "," $2,121,357 "
Tru-170-4, Tru ,170,4,47,87,83,0,15," 64,484.06 ",," $20,626,618 "," $15,633,590 "," $587,875 "," $255,972 "," $1,109,573 "," $2,636,523 "," $795,460 "," $1,062,113 "," $2,848,755 ", $-   ," $114,000 "," $818,665 "," $234,910 "," $248,468 "," $318,563 "," $2,099,514 "," $906,066 "," $1,597,135 "," $1,725,903 "," $446,941 "," $633,222 "," $645,740 "," $3,267,125 "," $1,107,064 "," $2,160,061 "
Tru-174-4, Tru ,174,4,48,87,87,0,15," 65,908.77 ",," $21,025,381 "," $15,930,020 "," $599,575 "," $257,616 "," $1,125,071 "," $2,690,358 "," $811,701 "," $1,082,744 "," $2,909,854 ", $-   ," $114,000 "," $836,751 "," $234,910 "," $248,468 "," $325,164 "," $2,142,994 "," $920,066 "," $1,630,749 "," $1,765,022 "," $457,037 "," $647,591 "," $660,393 "," $3,330,339 "," $1,128,463 "," $2,201,876 "
Tru-178-4, Tru ,178,4,49,91,87,0,15," 67,082.07 ",," $21,394,942 "," $16,208,813 "," $609,601 "," $259,272 "," $1,140,051 "," $2,738,932 "," $826,443 "," $1,102,176 "," $2,968,501 ", $-   ," $114,000 "," $854,838 "," $234,910 "," $248,468 "," $330,600 "," $2,186,475 "," $934,066 "," $1,660,483 "," $1,797,249 "," $465,363 "," $659,425 "," $672,461 "," $3,388,880 "," $1,148,297 "," $2,240,583 "
Tru-182-4, Tru ,182,4,50,95,87,0,15," 68,255.37 ",," $21,766,400 "," $16,489,204 "," $619,627 "," $260,927 "," $1,155,033 "," $2,787,883 "," $841,189 "," $1,122,807 "," $3,027,163 ", $-   ," $114,000 "," $872,924 "," $234,910 "," $248,468 "," $336,036 "," $2,229,955 "," $948,066 "," $1,690,216 "," $1,829,476 "," $473,689 "," $671,258 "," $684,528 "," $3,447,720 "," $1,168,234 "," $2,279,487 "
Tru-186-4, Tru ,186,4,51,95,91,0,15," 69,680.08 ",," $22,163,334 "," $16,784,093 "," $631,330 "," $262,573 "," $1,170,540 "," $2,841,347 "," $857,436 "," $1,142,238 "," $3,088,272 ", $-   ," $114,000 "," $891,010 "," $234,910 "," $248,468 "," $342,637 "," $2,273,436 "," $962,066 "," $1,723,831 "," $1,868,594 "," $483,785 "," $685,628 "," $699,181 "," $3,510,646 "," $1,189,534 "," $2,321,112 "
Tru-190-4, Tru ,190,4,52,99,91,0,15," 70,853.38 ",," $22,532,911 "," $17,062,899 "," $641,356 "," $264,229 "," $1,185,525 "," $2,889,925 "," $872,180 "," $1,161,670 "," $3,146,922 ", $-   ," $114,000 "," $909,096 "," $234,910 "," $248,468 "," $348,073 "," $2,316,916 "," $976,066 "," $1,753,564 "," $1,900,821 "," $492,111 "," $697,461 "," $711,249 "," $3,569,190 "," $1,209,370 "," $2,359,821 "
Tru-194-4, Tru ,194,4,53,99,95,0,15," 72,278.10 ",," $22,931,706 "," $17,359,356 "," $653,060 "," $265,875 "," $1,201,039 "," $2,943,769 "," $888,424 "," $1,182,301 "," $3,208,013 ", $-   ," $114,000 "," $927,183 "," $234,910 "," $248,468 "," $354,674 "," $2,360,397 "," $990,066 "," $1,787,179 "," $1,939,940 "," $502,208 "," $711,830 "," $725,902 "," $3,632,409 "," $1,230,770 "," $2,401,639 "
Tru-198-4, Tru ,198,4,54,103,95,0,15," 73,451.39 ",," $23,301,315 "," $17,638,189 "," $663,087 "," $267,532 "," $1,216,027 "," $2,992,348 "," $903,173 "," $1,201,733 "," $3,266,679 ", $-   ," $114,000 "," $945,269 "," $234,910 "," $248,468 "," $360,110 "," $2,403,877 "," $1,004,066 "," $1,816,912 "," $1,972,167 "," $510,534 "," $723,664 "," $737,970 "," $3,690,958 "," $1,250,608 "," $2,440,351 "
Tru-202-4, Tru ,202,4,55,107,95,0,15," 74,624.69 ",," $23,672,778 "," $17,918,585 "," $673,115 "," $269,188 "," $1,231,016 "," $3,041,304 "," $917,919 "," $1,222,364 "," $3,325,332 ", $-   ," $114,000 "," $963,355 "," $234,910 "," $248,468 "," $365,546 "," $2,447,358 "," $1,018,066 "," $1,846,645 "," $2,004,394 "," $518,859 "," $735,497 "," $750,037 "," $3,749,799 "," $1,270,544 "," $2,479,255 "
Tru-67-5, Tru ,67,5,17,32,35,0,9," 30,464.17 ",," $10,955,083 "," $8,584,070 "," $622,028 "," $252,464 "," $708,771 "," $1,337,150 "," $382,533 "," $552,460 "," $1,334,229 ", $-   ," $114,000 "," $352,944 "," $234,910 "," $248,468 "," $162,732 "," $963,093 "," $545,566 "," $772,723 "," $636,912 "," $168,153 "," $232,086 "," $236,674 "," $1,734,101 "," $588,048 "," $1,146,053 "
Tru-72-5, Tru ,72,5,18,32,40,0,9," 32,245.07 ",," $11,454,021 "," $8,964,693 "," $651,356 "," $254,417 "," $727,385 "," $1,403,468 "," $401,154 "," $577,949 "," $1,409,896 ", $-   ," $114,000 "," $375,552 "," $234,910 "," $248,468 "," $170,885 "," $1,017,444 "," $563,066 "," $814,741 "," $676,134 "," $178,352 "," $246,455 "," $251,327 "," $1,813,195 "," $614,823 "," $1,198,372 "
Tru-77-5, Tru ,77,5,19,37,40,0,9," 33,711.69 ",," $11,916,537 "," $9,321,643 "," $675,859 "," $256,412 "," $745,565 "," $1,463,461 "," $418,185 "," $602,238 "," $1,482,516 ", $-   ," $114,000 "," $398,160 "," $234,910 "," $248,468 "," $177,600 "," $1,071,795 "," $580,566 "," $851,908 "," $708,434 "," $186,751 "," $258,289 "," $263,395 "," $1,886,460 "," $639,646 "," $1,246,814 "
Tru-82-5, Tru ,82,5,20,42,40,0,9," 35,178.31 ",," $12,381,016 "," $9,680,247 "," $700,365 "," $258,411 "," $763,774 "," $1,523,850 "," $435,228 "," $627,727 "," $1,555,147 ", $-   ," $114,000 "," $420,768 "," $234,910 "," $248,468 "," $184,315 "," $1,126,145 "," $598,066 "," $889,075 "," $740,734 "," $195,150 "," $270,122 "," $275,462 "," $1,960,035 "," $664,575 "," $1,295,460 "
Tru-87-5, Tru ,87,5,21,42,45,0,9," 36,959.21 ",," $12,878,518 "," $10,059,660 "," $729,712 "," $260,385 "," $782,542 "," $1,589,886 "," $453,901 "," $652,017 "," $1,630,841 ", $-   ," $114,000 "," $443,376 "," $234,910 "," $248,468 "," $192,468 "," $1,180,496 "," $615,566 "," $931,093 "," $779,955 "," $205,349 "," $284,491 "," $290,115 "," $2,038,903 "," $691,273 "," $1,347,630 "
Tru-92-5, Tru ,92,5,22,47,45,0,9," 38,425.83 ",," $13,343,184 "," $10,418,422 "," $754,226 "," $262,392 "," $800,811 "," $1,650,312 "," $470,967 "," $677,506 "," $1,703,493 ", $-   ," $114,000 "," $465,983 "," $234,910 "," $248,468 "," $199,183 "," $1,234,847 "," $633,066 "," $968,260 "," $812,255 "," $213,748 "," $296,325 "," $302,183 "," $2,112,507 "," $716,212 "," $1,396,295 "
Tru-97-5, Tru ,97,5,23,47,50,0,9," 40,206.73 ",," $13,840,912 "," $10,798,025 "," $783,583 "," $264,376 "," $819,655 "," $1,716,396 "," $489,668 "," $701,795 "," $1,779,205 ", $-   ," $114,000 "," $488,591 "," $234,910 "," $248,468 "," $207,337 "," $1,289,197 "," $650,566 "," $1,010,278 "," $851,477 "," $223,946 "," $310,694 "," $316,836 "," $2,191,410 "," $742,922 "," $1,448,489 "
Tru-102-5, Tru ,102,5,24,52,50,0,9," 41,673.35 ",," $14,305,722 "," $11,156,908 "," $808,102 "," $266,389 "," $837,969 "," $1,776,850 "," $506,752 "," $727,284 "," $1,851,876 ", $-   ," $114,000 "," $511,199 "," $234,910 "," $248,468 "," $214,051 "," $1,343,548 "," $668,066 "," $1,047,445 "," $883,777 "," $232,345 "," $322,528 "," $328,904 "," $2,265,037 "," $767,868 "," $1,497,169 "
Tru-107-5, Tru ,107,5,25,57,50,0,9," 43,139.97 ",," $14,768,706 "," $11,514,253 "," $832,623 "," $268,404 "," $856,298 "," $1,836,936 "," $523,842 "," $751,574 "," $1,924,551 ", $-   ," $114,000 "," $533,807 "," $234,910 "," $248,468 "," $220,766 "," $1,397,899 "," $685,566 "," $1,084,611 "," $916,077 "," $240,744 "," $334,361 "," $340,971 "," $2,338,377 "," $792,717 "," $1,545,659 "
Tru-112-5, Tru ,112,5,26,57,55,0,9," 44,920.86 ",," $15,268,523 "," $11,895,616 "," $861,989 "," $270,399 "," $875,222 "," $1,903,446 "," $542,569 "," $777,063 "," $2,000,271 ", $-   ," $114,000 "," $556,415 "," $234,910 "," $248,468 "," $228,920 "," $1,452,249 "," $703,066 "," $1,126,630 "," $955,298 "," $250,943 "," $348,731 "," $355,624 "," $2,417,608 "," $819,539 "," $1,598,070 "
Tru-117-5, Tru ,117,5,27,62,55,0,9," 46,387.48 ",," $15,731,598 "," $12,253,037 "," $886,514 "," $272,418 "," $893,583 "," $1,963,552 "," $559,669 "," $801,352 "," $2,072,952 ", $-   ," $114,000 "," $579,022 "," $234,910 "," $248,468 "," $235,634 "," $1,506,600 "," $720,566 "," $1,163,796 "," $987,598 "," $259,342 "," $360,564 "," $367,692 "," $2,490,962 "," $844,393 "," $1,646,570 "
Tru-122-5, Tru ,122,5,28,62,60,0,9," 48,168.38 ",," $16,231,558 "," $12,634,522 "," $915,885 "," $274,419 "," $912,550 "," $2,030,089 "," $578,415 "," $826,841 "," $2,148,695 ", $-   ," $114,000 "," $601,630 "," $234,910 "," $248,468 "," $243,788 "," $1,560,951 "," $738,066 "," $1,205,815 "," $1,026,820 "," $269,541 "," $374,933 "," $382,345 "," $2,570,217 "," $871,222 "," $1,698,995 "
Tru-127-5, Tru ,127,5,29,67,60,0,9," 49,635.00 ",," $16,694,705 "," $12,992,003 "," $940,413 "," $276,442 "," $930,935 "," $2,090,210 "," $595,524 "," $851,130 "," $2,221,381 ", $-   ," $114,000 "," $624,238 "," $234,910 "," $248,468 "," $250,503 "," $1,615,301 "," $755,566 "," $1,242,981 "," $1,059,120 "," $277,940 "," $386,767 "," $394,413 "," $2,643,582 "," $896,080 "," $1,747,502 "
Tru-132-5, Tru ,132,5,30,72,60,0,9," 51,101.62 ",," $17,159,757 "," $13,351,090 "," $964,942 "," $278,466 "," $949,328 "," $2,150,712 "," $612,638 "," $876,619 "," $2,294,077 ", $-   ," $114,000 "," $646,846 "," $234,910 "," $248,468 "," $257,217 "," $1,669,652 "," $773,066 "," $1,280,148 "," $1,091,420 "," $286,339 "," $398,600 "," $406,480 "," $2,717,247 "," $921,040 "," $1,796,207 "
Tru-137-5, Tru ,137,5,31,72,65,0,9," 52,882.52 ",," $17,657,966 "," $13,731,099 "," $994,320 "," $280,473 "," $968,343 "," $2,216,902 "," $631,397 "," $900,909 "," $2,369,818 ", $-   ," $114,000 "," $669,454 "," $234,910 "," $248,468 "," $265,371 "," $1,724,002 "," $790,566 "," $1,322,166 "," $1,130,641 "," $296,538 "," $412,970 "," $421,134 "," $2,796,226 "," $947,775 "," $1,848,451 "
Tru-142-5, Tru ,142,5,32,77,65,0,9," 54,349.14 ",," $18,123,087 "," $14,090,243 "," $1,018,851 "," $282,499 "," $986,755 "," $2,277,416 "," $648,520 "," $926,398 "," $2,442,527 ", $-   ," $114,000 "," $692,061 "," $234,910 "," $248,468 "," $272,086 "," $1,778,353 "," $808,066 "," $1,359,333 "," $1,162,941 "," $304,937 "," $424,803 "," $433,201 "," $2,869,902 "," $972,739 "," $1,897,163 "
Tru-147-5, Tru ,147,5,33,77,70,0,9," 56,130.03 ",," $18,621,358 "," $14,470,305 "," $1,048,231 "," $284,510 "," $1,005,796 "," $2,343,623 "," $667,286 "," $950,687 "," $2,518,264 ", $-   ," $114,000 "," $714,669 "," $234,910 "," $248,468 "," $280,239 "," $1,832,704 "," $825,566 "," $1,401,351 "," $1,202,163 "," $315,136 "," $439,173 "," $447,854 "," $2,948,890 "," $999,477 "," $1,949,413 "
Tru-152-5, Tru ,152,5,34,82,70,0,9," 57,596.65 ",," $19,086,524 "," $14,829,488 "," $1,072,764 "," $286,539 "," $1,024,223 "," $2,404,146 "," $684,415 "," $976,176 "," $2,590,977 ", $-   ," $114,000 "," $737,277 "," $234,910 "," $248,468 "," $286,954 "," $1,887,054 "," $843,066 "," $1,438,518 "," $1,234,463 "," $323,535 "," $451,006 "," $459,922 "," $3,022,573 "," $1,024,443 "," $1,998,130 "
Tru-157-5, Tru ,157,5,35,87,70,0,9," 59,063.27 ",," $19,549,829 "," $15,187,103 "," $1,097,298 "," $288,568 "," $1,042,654 "," $2,464,296 "," $701,545 "," $1,000,466 "," $2,663,689 ", $-   ," $114,000 "," $759,885 "," $234,910 "," $248,468 "," $293,669 "," $1,941,405 "," $860,566 "," $1,475,685 "," $1,266,763 "," $331,934 "," $462,840 "," $471,989 "," $3,095,963 "," $1,049,309 "," $2,046,654 "
Tru-162-5, Tru ,162,5,36,87,75,0,9," 60,844.17 ",," $20,050,064 "," $15,568,818 "," $1,126,682 "," $290,582 "," $1,061,726 "," $2,530,898 "," $720,322 "," $1,025,955 "," $2,739,436 ", $-   ," $114,000 "," $782,493 "," $234,910 "," $248,468 "," $301,822 "," $1,995,756 "," $878,066 "," $1,517,703 "," $1,305,984 "," $342,133 "," $477,209 "," $486,643 "," $3,175,261 "," $1,076,154 "," $2,099,108 "
Tru-167-5, Tru ,167,5,37,92,75,0,9," 62,310.79 ",," $20,513,401 "," $15,926,460 "," $1,151,217 "," $292,613 "," $1,080,169 "," $2,591,055 "," $737,455 "," $1,050,244 "," $2,812,149 ", $-   ," $114,000 "," $805,100 "," $234,910 "," $248,468 "," $308,537 "," $2,050,106 "," $895,566 "," $1,554,870 "," $1,338,284 "," $350,532 "," $489,042 "," $498,710 "," $3,248,656 "," $1,101,021 "," $2,147,635 "
Tru-172-5, Tru ,172,5,38,92,80,0,9," 64,091.69 ",," $21,013,678 "," $16,308,211 "," $1,180,604 "," $294,630 "," $1,099,259 "," $2,657,667 "," $756,237 "," $1,075,733 "," $2,887,893 ", $-   ," $114,000 "," $827,708 "," $234,910 "," $248,468 "," $316,691 "," $2,104,457 "," $913,066 "," $1,596,888 "," $1,377,506 "," $360,731 "," $503,412 "," $513,363 "," $3,327,961 "," $1,127,868 "," $2,200,093 "
Tru-177-5, Tru ,177,5,39,97,80,0,9," 65,558.31 ",," $21,477,063 "," $16,665,894 "," $1,205,140 "," $296,663 "," $1,117,712 "," $2,717,831 "," $773,378 "," $1,100,023 "," $2,960,621 ", $-   ," $114,000 "," $850,316 "," $234,910 "," $248,468 "," $323,405 "," $2,158,808 "," $930,566 "," $1,634,055 "," $1,409,806 "," $369,130 "," $515,245 "," $525,431 "," $3,401,363 "," $1,152,738 "," $2,248,625 "
Tru-182-5, Tru ,182,5,40,102,80,0,9," 67,024.93 ",," $21,942,317 "," $17,025,151 "," $1,229,677 "," $298,695 "," $1,136,168 "," $2,778,372 "," $790,517 "," $1,125,512 "," $3,033,344 ", $-   ," $114,000 "," $872,924 "," $234,910 "," $248,468 "," $330,120 "," $2,213,158 "," $948,066 "," $1,671,221 "," $1,442,106 "," $377,529 "," $527,079 "," $537,498 "," $3,475,060 "," $1,177,709 "," $2,297,351 "
Tru-187-5, Tru ,187,5,41,97,90,0,14," 69,686.75 ",," $22,579,106 "," $17,502,256 "," $1,273,270 "," $301,345 "," $1,162,013 "," $2,865,729 "," $815,593 "," $1,149,801 "," $3,119,967 ", $-   ," $114,000 "," $895,532 "," $234,910 "," $248,468 "," $342,307 "," $2,286,916 "," $965,566 "," $1,726,839 "," $1,500,728 "," $392,772 "," $548,556 "," $559,400 "," $3,576,121 "," $1,211,874 "," $2,364,247 "
Tru-192-5, Tru ,192,5,42,102,90,0,14," 71,153.37 ",," $23,044,357 "," $17,861,511 "," $1,297,808 "," $303,379 "," $1,180,481 "," $2,926,278 "," $832,731 "," $1,175,290 "," $3,192,668 ", $-   ," $114,000 "," $918,139 "," $234,910 "," $248,468 "," $349,021 "," $2,341,267 "," $983,066 "," $1,764,005 "," $1,533,028 "," $401,171 "," $560,389 "," $571,467 "," $3,649,818 "," $1,236,844 "," $2,412,973 "
Tru-197-5, Tru ,197,5,43,102,95,0,14," 72,934.27 ",," $23,542,897 "," $18,241,799 "," $1,327,199 "," $305,402 "," $1,199,609 "," $2,992,538 "," $851,530 "," $1,199,580 "," $3,268,435 ", $-   ," $114,000 "," $940,747 "," $234,910 "," $248,468 "," $357,175 "," $2,395,617 "," $1,000,566 "," $1,806,024 "," $1,572,250 "," $411,370 "," $574,759 "," $586,121 "," $3,728,849 "," $1,263,598 "," $2,465,251 "
Tru-202-5, Tru ,202,5,44,107,95,0,14," 74,400.89 ",," $24,008,177 "," $18,601,077 "," $1,351,738 "," $307,437 "," $1,218,082 "," $3,053,090 "," $868,671 "," $1,225,069 "," $3,341,143 ", $-   ," $114,000 "," $963,355 "," $234,910 "," $248,468 "," $363,890 "," $2,449,968 "," $1,018,066 "," $1,843,190 "," $1,604,550 "," $419,769 "," $586,592 "," $598,188 "," $3,802,550 "," $1,288,570 "," $2,513,980 "
Hampton-65-3, Hampton ,65,3,28,30,17,18,6," 42,752.92 ",," $12,153,745 "," $8,924,099 "," $364,321 "," $120,389 "," $774,555 "," $1,556,064 "," $507,328 "," $534,147 "," $1,487,009 ", $-   ," $114,000 "," $343,901 "," $234,910 "," $248,468 "," $192,356 "," $901,968 "," $588,066 "," $956,617 "," $1,303,170 "," $337,078 "," $478,318 "," $487,774 "," $1,926,477 "," $652,222 "," $1,274,255 "
Hampton-68-3, Hampton ,68,3,29,33,17,18,6," 44,137.86 ",," $12,507,480 "," $9,177,806 "," $374,907 "," $121,856 "," $788,648 "," $1,604,748 "," $523,648 "," $548,721 "," $1,542,553 ", $-   ," $114,000 "," $357,466 "," $234,910 "," $248,468 "," $198,025 "," $934,578 "," $598,566 "," $986,713 "," $1,347,085 "," $348,402 "," $494,454 "," $504,229 "," $1,982,589 "," $671,202 "," $1,311,387 "
Hampton-71-3, Hampton ,71,3,30,36,17,18,6," 45,522.80 ",," $12,863,115 "," $9,433,115 "," $385,496 "," $123,324 "," $802,753 "," $1,653,815 "," $539,971 "," $564,494 "," $1,598,097 ", $-   ," $114,000 "," $371,031 "," $234,910 "," $248,468 "," $203,694 "," $967,189 "," $609,066 "," $1,016,808 "," $1,391,001 "," $359,726 "," $510,591 "," $520,684 "," $2,038,999 "," $690,284 "," $1,348,715 "
Hampton-74-3, Hampton ,74,3,31,39,17,18,6," 46,907.75 ",," $13,226,686 "," $9,695,110 "," $396,087 "," $124,794 "," $816,868 "," $1,702,512 "," $556,295 "," $579,068 "," $1,653,632 ", $-   ," $114,000 "," $384,595 "," $234,910 "," $248,468 "," $209,363 "," $999,799 "," $627,816 "," $1,046,904 "," $1,434,917 "," $371,050 "," $526,727 "," $537,139 "," $2,096,660 "," $709,793 "," $1,386,867 "
Hampton-77-3, Hampton ,77,3,32,39,17,21,6," 48,523.51 ",," $13,629,421 "," $9,982,691 "," $409,249 "," $126,999 "," $836,952 "," $1,760,616 "," $576,312 "," $593,641 "," $1,716,118 ", $-   ," $114,000 "," $398,160 "," $234,910 "," $248,468 "," $215,977 "," $1,032,409 "," $638,316 "," $1,080,562 "," $1,486,175 "," $384,285 "," $545,553 "," $556,337 "," $2,160,556 "," $731,402 "," $1,429,154 "
Hampton-80-3, Hampton ,80,3,33,39,20,21,6," 49,957.73 ",," $13,995,426 "," $10,245,150 "," $420,553 "," $128,726 "," $853,076 "," $1,811,757 "," $593,638 "," $608,215 "," $1,772,981 ", $-   ," $114,000 "," $411,725 "," $234,910 "," $248,468 "," $221,847 "," $1,065,020 "," $648,816 "," $1,111,418 "," $1,531,663 "," $396,022 "," $562,263 "," $573,378 "," $2,218,614 "," $751,041 "," $1,467,573 "
Hampton-83-3, Hampton ,83,3,34,42,20,21,6," 51,342.68 ",," $14,351,151 "," $10,500,534 "," $431,149 "," $130,198 "," $867,213 "," $1,860,844 "," $609,971 "," $623,988 "," $1,828,526 ", $-   ," $114,000 "," $425,289 "," $234,910 "," $248,468 "," $227,516 "," $1,097,630 "," $659,316 "," $1,141,514 "," $1,575,579 "," $407,346 "," $578,399 "," $589,833 "," $2,275,039 "," $770,128 "," $1,504,911 "
Hampton-86-3, Hampton ,86,3,35,42,20,24,6," 52,958.44 ",," $14,763,694 "," $10,796,378 "," $444,314 "," $132,405 "," $887,309 "," $1,918,957 "," $629,989 "," $638,562 "," $1,891,001 ", $-   ," $114,000 "," $438,854 "," $234,910 "," $248,468 "," $234,130 "," $1,130,240 "," $678,066 "," $1,175,173 "," $1,626,837 "," $420,581 "," $597,225 "," $609,031 "," $2,340,479 "," $792,263 "," $1,548,215 "
Hampton-89-3, Hampton ,89,3,36,45,20,24,6," 54,343.39 ",," $15,117,602 "," $11,050,231 "," $454,913 "," $133,880 "," $901,459 "," $1,967,675 "," $646,330 "," $653,135 "," $1,946,559 ", $-   ," $114,000 "," $452,419 "," $234,910 "," $248,468 "," $239,799 "," $1,162,851 "," $688,566 "," $1,205,268 "," $1,670,753 "," $431,905 "," $613,361 "," $625,487 "," $2,396,618 "," $811,253 "," $1,585,365 "
Hampton-92-3, Hampton ,92,3,37,48,20,24,6," 55,728.33 ",," $15,473,382 "," $11,305,661 "," $465,513 "," $135,355 "," $915,614 "," $2,016,774 "," $662,670 "," $668,909 "," $2,002,107 ", $-   ," $114,000 "," $465,983 "," $234,910 "," $248,468 "," $245,468 "," $1,195,461 "," $699,066 "," $1,235,363 "," $1,714,669 "," $443,229 "," $629,498 "," $641,942 "," $2,453,051 "," $830,343 "," $1,622,708 "
Hampton-95-3, Hampton ,95,3,38,51,20,24,6," 57,113.27 ",," $15,837,104 "," $11,567,784 "," $476,114 "," $136,831 "," $929,776 "," $2,065,499 "," $679,013 "," $683,482 "," $2,057,659 ", $-   ," $114,000 "," $479,548 "," $234,910 "," $248,468 "," $251,137 "," $1,228,072 "," $717,816 "," $1,265,459 "," $1,758,585 "," $454,554 "," $645,634 "," $658,397 "," $2,510,736 "," $849,860 "," $1,660,876 "
Hampton-98-3, Hampton ,98,3,39,48,23,27,6," 58,778.31 ",," $16,252,051 "," $11,864,066 "," $489,990 "," $139,293 "," $951,873 "," $2,126,051 "," $700,028 "," $698,056 "," $2,121,456 ", $-   ," $114,000 "," $493,113 "," $234,910 "," $248,468 "," $257,953 "," $1,260,682 "," $728,316 "," $1,299,878 "," $1,811,416 "," $468,201 "," $665,034 "," $678,181 "," $2,576,569 "," $872,124 "," $1,704,445 "
Hampton-101-3, Hampton ,101,3,40,51,23,27,6," 60,163.26 ",," $16,607,893 "," $12,119,549 "," $500,593 "," $140,770 "," $966,042 "," $2,175,158 "," $716,377 "," $713,829 "," $2,177,020 ", $-   ," $114,000 "," $506,678 "," $234,910 "," $248,468 "," $263,622 "," $1,293,292 "," $738,816 "," $1,329,974 "," $1,855,332 "," $479,526 "," $681,170 "," $694,636 "," $2,633,012 "," $891,218 "," $1,741,795 "
Hampton-104-3, Hampton ,104,3,41,54,23,27,6," 61,548.20 ",," $16,961,864 "," $12,373,455 "," $511,198 "," $142,248 "," $980,216 "," $2,223,891 "," $732,725 "," $728,403 "," $2,232,576 ", $-   ," $114,000 "," $520,242 "," $234,910 "," $248,468 "," $269,291 "," $1,325,903 "," $749,316 "," $1,360,069 "," $1,899,248 "," $490,850 "," $697,307 "," $711,091 "," $2,689,161 "," $910,210 "," $1,778,950 "
Hampton-107-3, Hampton ,107,3,42,54,26,27,9," 63,163.97 ",," $17,372,274 "," $12,667,526 "," $523,570 "," $143,973 "," $996,758 "," $2,278,527 "," $751,199 "," $742,977 "," $2,291,482 ", $-   ," $114,000 "," $533,807 "," $234,910 "," $248,468 "," $275,905 "," $1,370,158 "," $768,066 "," $1,393,728 "," $1,950,483 "," $504,062 "," $716,132 "," $730,289 "," $2,754,265 "," $932,232 "," $1,822,034 "
Hampton-110-3, Hampton ,110,3,43,54,26,30,9," 64,779.73 ",," $17,775,113 "," $12,955,194 "," $536,741 "," $146,183 "," $1,016,877 "," $2,336,654 "," $771,229 "," $757,550 "," $2,353,973 ", $-   ," $114,000 "," $547,372 "," $234,910 "," $248,468 "," $282,519 "," $1,402,768 "," $778,566 "," $1,427,386 "," $2,001,742 "," $517,297 "," $734,958 "," $749,487 "," $2,818,177 "," $953,846 "," $1,864,331 "
Hampton-113-3, Hampton ,113,3,44,57,26,30,9," 66,164.68 ",," $18,130,991 "," $13,210,706 "," $547,347 "," $147,662 "," $1,031,063 "," $2,385,771 "," $787,581 "," $773,323 "," $2,409,531 ", $-   ," $114,000 "," $560,936 "," $234,910 "," $248,468 "," $288,188 "," $1,435,378 "," $789,066 "," $1,457,482 "," $2,045,658 "," $528,621 "," $751,094 "," $765,942 "," $2,874,626 "," $972,941 "," $1,901,685 "
